,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
760,1133135176,R03-M1-NF,R03,M1,NF,J07-U01,computation,r20=0x40000000 r21=0x40000000 r22=0xffffd000 r23=0x0ffea5c8,6
761,1133135176,R03-M1-NF,R03,M1,NF,J07-U01,computation,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,6
762,1133135176,R03-M1-NF,R03,M1,NF,J07-U01,computation,r28=0x004c9870 r29=0xd0001080 r30=0x00000078 r31=0x00000000,6
763,1133135176,R03-M1-NF,R03,M1,NF,J07-U01,computation,Special Purpose Registers:,6
764,1133135177,R03-M1-NF,R03,M1,NF,J07-U01,computation,lr=0x0029fcac cr=0x24424842 xer=0x00000002 ctr=0x002701f8,6
765,1133135177,R03-M1-NF,R03,M1,NF,J07-U01,computation,msr=0x0002f900 dear=0x00000000 esr=0x00000000 fpscr=0x86004000,6
766,1133135177,R03-M1-NF,R03,M1,NF,J07-U01,computation,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x00002000,6
767,1133135177,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Status and Control Register: 0x86004000,6
768,1133135177,R03-M1-NF,R03,M1,NF,J07-U01,computation,exception summary........................1,6
769,1133135177,R03-M1-NF,R03,M1,NF,J07-U01,computation,enabled exception summary................0,6
770,1133135177,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception summary......0,6
771,1133135178,R03-M1-NF,R03,M1,NF,J07-U01,computation,overflow exception.......................0,6
772,1133135178,R03-M1-NF,R03,M1,NF,J07-U01,computation,underflow exception......................0,6
773,1133135178,R03-M1-NF,R03,M1,NF,J07-U01,computation,divide-by-zero exception.................1,6
774,1133135178,R03-M1-NF,R03,M1,NF,J07-U01,computation,inexact exception........................1,6
775,1133135178,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (SNAN)...........................0,6
776,1133135178,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf-Inf)........................0,6
777,1133135178,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Inf)........................0,6
778,1133135179,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Zero/Zero)......................0,6
779,1133135179,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Zero).......................0,6
780,1133135179,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (compare)........................0,6
781,1133135179,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction rounded.........................0,6
782,1133135179,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction inexact.........................0,6
783,1133135179,R03-M1-NF,R03,M1,NF,J07-U01,computation,quiet NaN................................0,6
784,1133135180,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus inf................................0,6
785,1133135180,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus normalized number..................0,6
786,1133135180,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus denormalized number................0,6
787,1133135180,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus zero...............................0,6
788,1133135180,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus zero................................0,6
789,1133135180,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus denormalized number.................0,6
790,1133135180,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus normalized number...................1,6
791,1133135181,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus infinity............................0,6
792,1133135181,R03-M1-NF,R03,M1,NF,J07-U01,computation,reserved.................................0,6
793,1133135181,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (software)...0,6
794,1133135181,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (sqrt).......0,6
795,1133135181,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (int cnvt)...0,6
796,1133135181,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable invalid operation exceptions......0,6
797,1133135181,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable overflow exceptions...............0,6
798,1133135182,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable underflow exceptions..............0,6
799,1133135182,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable divide-by-zero exceptions.........0,6
800,1133135182,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable inexact exceptions................0,6
801,1133135182,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable non-IEEE mode.....................0,6
802,1133135182,R03-M1-NF,R03,M1,NF,J07-U01,computation,round nearest............................0,6
803,1133135182,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward zero........................0,6
804,1133135182,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward +infinity...................0,6
805,1133135183,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward -infinity...................0,6
806,1133135183,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Registers:,6
807,1133135183,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr0=0x03b304c3 40459fb2 00000000 408b7000,6
808,1133135183,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr1=0x00000000 00000000 5a3c7939 40217dfe,6
809,1133135183,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr2=0x00000000 00000000 caeeb4b5 3ff67963,6
810,1133135183,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr3=0x00000000 00000000 ce430a19 3ff78987,6
811,1133135183,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr4=0x00000000 00000000 98ea8be4 3f5e6e65,6
812,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr5=0xef67cb49 c02c2f8c 1c22e9ce bf732a29,6
813,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr6=0x5de6be3a 404f5793 594d4931 bf8ea01b,6
814,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr7=0x1eec0496 bfe0bbc0 6fc1328a c0255f17,6
815,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr8=0x9d744186 3ff0e303 006296a7 bf75cb0b,6
816,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr9=0x5a88ab5c c04bbccf 00000000 c01c0000,6
817,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr10=0x573a32a8 bf8004ac 00000000 401c0000,6
818,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr11=0x18021af9 400ff715 98ea8be4 3f5e6e65,6
819,1133135184,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr12=0x00000000 00000000 2d21ac5c bf8048e3,6
820,1133135185,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr13=0x08ea8b50 08ea4ee8 1174aee6 3f5a3b49,6
821,1133135185,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr14=0xffffffff ffffffff c200fd1c 3f5fd606,6
822,1133135185,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr15=0xffffffff ffffffff ef1b5045 bf583bdf,6
823,1133135185,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr16=0xffffffff ffffffff 27ef75bb bf57fdd8,6
824,1133135185,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr17=0xffffffff ffffffff b9c5f097 3feff9db,6
825,1133135185,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr18=0xffffffff ffffffff 80000000 c3300000,6
826,1133135185,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr19=0xffffffff ffffffff d6ab5368 3f553959,6
827,1133135186,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr20=0xffffffff ffffffff 00000000 3fd80000,6
828,1133135186,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr21=0xffffffff ffffffff 00000000 bfd40000,6
829,1133135186,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr22=0xffffffff ffffffff 00000000 bff00000,6
830,1133135186,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr23=0xffffffff ffffffff 00000000 3fe00000,6
831,1133135186,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr24=0xffffffff ffffffff bc6a7efa bf489374,6
832,1133135186,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr25=0xffffffff ffffffff aa82f4e3 3f36fdae,6
833,1133135186,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr26=0xffffffff ffffffff 00000000 bfe00000,6
834,1133135187,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr27=0xffffffff ffffffff 211a6973 3eda90b7,6
835,1133135187,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr28=0xffffffff ffffffff d6ab5368 3f653959,6
836,1133135187,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr29=0xffffffff ffffffff 00000000 408f4000,6
837,1133135187,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr30=0xffffffff ffffffff 00000000 3ff00000,6
838,1133135187,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr31=0xffffffff ffffffff 00000000 00000000,6
839,1133135187,R03-M1-NF,R03,M1,NF,J07-U01,computation,rts panic! - stopping execution,6
840,1133150615,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check interrupt (bit=0x10): L2 dcache unit read return parity error,7
841,1133150615,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction address: 0x002a2560,7
842,1133150615,R03-M1-NF,R03,M1,NF,J07-U01,computation,Machine Check Status Register: 0xa0000000,7
843,1133150615,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check summary.............1,7
844,1133150615,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction plb error.............0,7
845,1133150615,R03-M1-NF,R03,M1,NF,J07-U01,computation,data read plb error...............1,7
846,1133150615,R03-M1-NF,R03,M1,NF,J07-U01,computation,data write plb error..............0,7
847,1133150616,R03-M1-NF,R03,M1,NF,J07-U01,computation,tlb error.........................0,7
848,1133150616,R03-M1-NF,R03,M1,NF,J07-U01,computation,i-cache parity error..............0,7
849,1133150616,R03-M1-NF,R03,M1,NF,J07-U01,computation,d-cache search parity error.......0,7
850,1133150616,R03-M1-NF,R03,M1,NF,J07-U01,computation,d-cache flush parity error........0,7
851,1133150616,R03-M1-NF,R03,M1,NF,J07-U01,computation,imprecise machine check...........0,7
852,1133150616,R03-M1-NF,R03,M1,NF,J07-U01,computation,Machine State Register: 0x0002f900,7
853,1133150617,R03-M1-NF,R03,M1,NF,J07-U01,computation,wait state enable.................0,7
854,1133150617,R03-M1-NF,R03,M1,NF,J07-U01,computation,critical input interrupt enable...1,7
855,1133150617,R03-M1-NF,R03,M1,NF,J07-U01,computation,external input interrupt enable...1,7
856,1133150617,R03-M1-NF,R03,M1,NF,J07-U01,computation,problem state (0=sup,7
857,1133150617,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating point instr. enabled.....1,7
858,1133150617,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check enable..............1,7
859,1133150617,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating pt ex mode 0 enable......1,7
860,1133150618,R03-M1-NF,R03,M1,NF,J07-U01,computation,debug wait enable.................0,7
861,1133150618,R03-M1-NF,R03,M1,NF,J07-U01,computation,debug interrupt enable............0,7
862,1133150618,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating pt ex mode 1 enable......1,7
863,1133150618,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction address space.........0,7
864,1133150618,R03-M1-NF,R03,M1,NF,J07-U01,computation,data address space................0,7
865,1133150618,R03-M1-NF,R03,M1,NF,J07-U01,computation,Core Configuration Register 0: 0x00002000,7
866,1133150618,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable store gathering..................0,7
867,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable apu instruction broadcast........0,7
868,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable trace broadcast..................0,7
869,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed instruction cache block touch.0,7
870,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed data cache block touch........1,7
871,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,force load/store alignment...............0,7
872,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch depth....................0,7
873,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch threshold................0,7
874,1133150619,R03-M1-NF,R03,M1,NF,J07-U01,computation,General Purpose Registers:,7
875,1133150620,R03-M1-NF,R03,M1,NF,J07-U01,computation,r00=0x00000000 r01=0x0ffe82b0 r02=0x1eeeeeee r03=0x0ffea4c8,7
876,1133150620,R03-M1-NF,R03,M1,NF,J07-U01,computation,r04=0x00000000 r05=0x24404244 r06=0x0029fcac r07=0x00000120,7
877,1133150620,R03-M1-NF,R03,M1,NF,J07-U01,computation,r08=0x00ed4920 r09=0x00000000 r10=0x003b0000 r11=0x00ed4920,7
878,1133150620,R03-M1-NF,R03,M1,NF,J07-U01,computation,r12=0x00398958 r13=0x1eeeeeee r14=0x00000000 r15=0x000000f3,7
879,1133150620,R03-M1-NF,R03,M1,NF,J07-U01,computation,r16=0x00000038 r17=0x000000de r18=0x00000044 r19=0x00ed4920,7
880,1133150620,R03-M1-NF,R03,M1,NF,J07-U01,computation,r20=0x40000000 r21=0x40000000 r22=0xffffd000 r23=0x0ffea5c8,7
881,1133150621,R03-M1-NF,R03,M1,NF,J07-U01,computation,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,7
882,1133150621,R03-M1-NF,R03,M1,NF,J07-U01,computation,r28=0x004c9870 r29=0xd0001080 r30=0x00000078 r31=0x00000000,7
883,1133150621,R03-M1-NF,R03,M1,NF,J07-U01,computation,Special Purpose Registers:,7
884,1133150621,R03-M1-NF,R03,M1,NF,J07-U01,computation,lr=0x0029fcac cr=0x24424242 xer=0x00000002 ctr=0x002701f8,7
885,1133150621,R03-M1-NF,R03,M1,NF,J07-U01,computation,msr=0x0002f900 dear=0x00000000 esr=0x00000000 fpscr=0x86004000,7
886,1133150621,R03-M1-NF,R03,M1,NF,J07-U01,computation,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x00002000,7
887,1133150622,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Status and Control Register: 0x86004000,7
888,1133150622,R03-M1-NF,R03,M1,NF,J07-U01,computation,exception summary........................1,7
889,1133150622,R03-M1-NF,R03,M1,NF,J07-U01,computation,enabled exception summary................0,7
890,1133150622,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception summary......0,7
891,1133150622,R03-M1-NF,R03,M1,NF,J07-U01,computation,overflow exception.......................0,7
892,1133150622,R03-M1-NF,R03,M1,NF,J07-U01,computation,underflow exception......................0,7
893,1133150622,R03-M1-NF,R03,M1,NF,J07-U01,computation,divide-by-zero exception.................1,7
894,1133150623,R03-M1-NF,R03,M1,NF,J07-U01,computation,inexact exception........................1,7
895,1133150623,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (SNAN)...........................0,7
896,1133150623,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf-Inf)........................0,7
897,1133150623,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Inf)........................0,7
898,1133150623,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Zero/Zero)......................0,7
899,1133150623,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Zero).......................0,7
900,1133150623,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (compare)........................0,7
901,1133150624,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction rounded.........................0,7
902,1133150624,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction inexact.........................0,7
903,1133150624,R03-M1-NF,R03,M1,NF,J07-U01,computation,quiet NaN................................0,7
904,1133150624,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus inf................................0,7
905,1133150624,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus normalized number..................0,7
906,1133150624,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus denormalized number................0,7
907,1133150624,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus zero...............................0,7
908,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus zero................................0,7
909,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus denormalized number.................0,7
910,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus normalized number...................1,7
911,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus infinity............................0,7
912,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,reserved.................................0,7
913,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (software)...0,7
914,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (sqrt).......0,7
915,1133150625,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (int cnvt)...0,7
916,1133150626,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable invalid operation exceptions......0,7
917,1133150626,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable overflow exceptions...............0,7
918,1133150626,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable underflow exceptions..............0,7
919,1133150626,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable divide-by-zero exceptions.........0,7
920,1133150626,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable inexact exceptions................0,7
921,1133150626,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable non-IEEE mode.....................0,7
922,1133150627,R03-M1-NF,R03,M1,NF,J07-U01,computation,round nearest............................0,7
923,1133150627,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward zero........................0,7
924,1133150627,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward +infinity...................0,7
925,1133150627,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward -infinity...................0,7
926,1133150627,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Registers:,7
927,1133150627,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr0=0xf119ef02 bff38ab0 00000000 408c1800,7
928,1133150627,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr1=0x00000000 00000000 b1a0a46c 401ee8f2,7
929,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr2=0x00000000 00000000 f62f7a6a 401d9f8b,7
930,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr3=0x00000000 00000000 564e09c3 c0317512,7
931,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr4=0x00000000 00000000 c1d36c4c 3f627cf5,7
932,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr5=0x06baa278 c01fbab1 72ffae7b 3f6276d1,7
933,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr6=0xc65ab5cd c028c3ec 7787f21a bf687c08,7
934,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr7=0x9a9eac35 bfe2e13e 6723211a c025f045,7
935,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr8=0x400f56b3 c0009a39 002233d1 3f5c7ae7,7
936,1133150628,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr9=0xbf8ec1ee c03ed1c3 00000000 c01c0000,7
937,1133150629,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr10=0x34552f91 3fc0d3a3 00000000 401c0000,7
938,1133150629,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr11=0xe7501094 3fb91744 c1d36c4c 3f627cf5,7
939,1133150629,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr12=0x00000000 00000000 ea6dfa9e bf7ec427,7
940,1133150629,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr13=0x08eb9f90 004c8328 5a2c1ba2 bf62a945,7
941,1133150629,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr14=0xffffffff ffffffff c200fd1c 3f5fd606,7
942,1133150629,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr15=0xffffffff ffffffff ea74c555 3f842d62,7
943,1133150629,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr16=0xffffffff ffffffff 744fab69 bf5c1f8d,7
944,1133150630,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr17=0xffffffff ffffffff b9c5f097 3feff9db,7
945,1133150630,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr18=0xffffffff ffffffff 80000000 c3300000,7
946,1133150630,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr19=0xffffffff ffffffff d6ab5368 3f553959,7
947,1133150630,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr20=0xffffffff ffffffff 00000000 3fd80000,7
948,1133150630,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr21=0xffffffff ffffffff 00000000 bfd40000,7
949,1133150630,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr22=0xffffffff ffffffff 00000000 bff00000,7
950,1133150630,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr23=0xffffffff ffffffff 00000000 3fe00000,7
951,1133150631,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr24=0xffffffff ffffffff bc6a7efa bf489374,7
952,1133150631,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr25=0xffffffff ffffffff aa82f4e3 3f36fdae,7
953,1133150631,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr26=0xffffffff ffffffff 00000000 bfe00000,7
954,1133150631,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr27=0xffffffff ffffffff 211a6973 3eda90b7,7
955,1133150631,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr28=0xffffffff ffffffff d6ab5368 3f653959,7
956,1133150631,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr29=0xffffffff ffffffff 00000000 408f4000,7
957,1133150631,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr30=0xffffffff ffffffff 00000000 3ff00000,7
958,1133150632,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr31=0xffffffff ffffffff 00000000 00000000,7
959,1133150632,R03-M1-NF,R03,M1,NF,J07-U01,computation,rts panic! - stopping execution,7
