,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
21156,1133846552,R12-M0-N0,R12,M0,N0,J12-U01,computation,r16=0x00000000 r17=0x00000000 r18=0x00000000 r19=0x00000000,174
21157,1133846552,R12-M0-N0,R12,M0,N0,J12-U01,computation,r20=0x00000000 r21=0x00000000 r22=0x00000000 r23=0x00000000,174
21158,1133846552,R12-M0-N0,R12,M0,N0,J12-U01,computation,r24=0x00000000 r25=0xffffc000 r26=0x00000000 r27=0x00000000,174
21159,1133846553,R12-M0-N0,R12,M0,N0,J12-U01,computation,r28=0xffffc0c8 r29=0x000001ff r30=0x000001ff r31=0x0008db74,174
21160,1133846553,R12-M0-N0,R12,M0,N0,J12-U01,computation,Special Purpose Registers:,174
21161,1133846553,R12-M0-N0,R12,M0,N0,J12-U01,computation,lr=0x00000474 cr=0x44000044 xer=0x20000002 ctr=0x00000000,174
21162,1133846553,R12-M0-N0,R12,M0,N0,J12-U01,computation,msr=0x00003000 dear=0x00000000 esr=0x00000000 fpscr=0x00000000,174
21163,1133846553,R12-M0-N0,R12,M0,N0,J12-U01,computation,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x00002000,174
21164,1133846553,R12-M0-N0,R12,M0,N0,J12-U01,computation,Floating Point Status and Control Register: 0x00000000,174
21165,1133846553,R12-M0-N0,R12,M0,N0,J12-U01,computation,exception summary........................0,174
21166,1133846554,R12-M0-N0,R12,M0,N0,J12-U01,computation,enabled exception summary................0,174
21167,1133846554,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception summary......0,174
21168,1133846554,R12-M0-N0,R12,M0,N0,J12-U01,computation,overflow exception.......................0,174
21169,1133846554,R12-M0-N0,R12,M0,N0,J12-U01,computation,underflow exception......................0,174
21170,1133846554,R12-M0-N0,R12,M0,N0,J12-U01,computation,divide-by-zero exception.................0,174
21171,1133846554,R12-M0-N0,R12,M0,N0,J12-U01,computation,inexact exception........................0,174
21172,1133846554,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (SNAN)...........................0,174
21173,1133846555,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Inf-Inf)........................0,174
21174,1133846555,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Inf/Inf)........................0,174
21175,1133846555,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Zero/Zero)......................0,174
21176,1133846555,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Inf/Zero).......................0,174
21177,1133846555,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (compare)........................0,174
21178,1133846555,R12-M0-N0,R12,M0,N0,J12-U01,computation,fraction rounded.........................0,174
21179,1133846555,R12-M0-N0,R12,M0,N0,J12-U01,computation,fraction inexact.........................0,174
21180,1133846556,R12-M0-N0,R12,M0,N0,J12-U01,computation,quiet NaN................................0,174
21181,1133846556,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus inf................................0,174
21182,1133846556,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus normalized number..................0,174
21183,1133846556,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus denormalized number................0,174
21184,1133846556,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus zero...............................0,174
21185,1133846556,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus zero................................0,174
21186,1133846556,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus denormalized number.................0,174
21187,1133846557,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus normalized number...................0,174
21188,1133846557,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus infinity............................0,174
21189,1133846557,R12-M0-N0,R12,M0,N0,J12-U01,computation,reserved.................................0,174
21190,1133846557,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception (software)...0,174
21191,1133846557,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception (sqrt).......0,174
21192,1133846557,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception (int cnvt)...0,174
21193,1133846557,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable invalid operation exceptions......0,174
21194,1133846558,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable overflow exceptions...............0,174
21195,1133846558,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable underflow exceptions..............0,174
21196,1133846558,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable divide-by-zero exceptions.........0,174
21197,1133846558,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable inexact exceptions................0,174
21198,1133846558,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable non-IEEE mode.....................0,174
21199,1133846558,R12-M0-N0,R12,M0,N0,J12-U01,computation,round nearest............................0,174
21200,1133846558,R12-M0-N0,R12,M0,N0,J12-U01,computation,round toward zero........................0,174
21201,1133846559,R12-M0-N0,R12,M0,N0,J12-U01,computation,round toward +infinity...................0,174
21202,1133846559,R12-M0-N0,R12,M0,N0,J12-U01,computation,round toward -infinity...................0,174
21203,1133846559,R12-M0-N0,R12,M0,N0,J12-U01,computation,Floating Point Registers:,174
21204,1133846559,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr0=0xffffffff ffffffff ffffffff ffffffff,174
21205,1133846559,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr1=0xffffffff ffffffff ffffffff ffffffff,174
21206,1133846559,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr2=0xffffffff ffffffff ffffffff ffffffff,174
21207,1133846559,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr3=0xffffffff ffffffff ffffffff ffffffff,174
21208,1133846560,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr4=0xffffffff ffffffff ffffffff ffffffff,174
21209,1133846560,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr5=0xffffffff ffffffff ffffffff ffffffff,174
21210,1133846560,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr6=0xffffffff ffffffff ffffffff ffffffff,174
21211,1133846560,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr7=0xffffffff ffffffff ffffffff ffffffff,174
21212,1133846560,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr8=0xffffffff ffffffff ffffffff ffffffff,174
21213,1133846560,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr9=0xffffffff ffffffff ffffffff ffffffff,174
21214,1133846561,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr10=0xffffffff ffffffff ffffffff ffffffff,174
21215,1133846561,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr11=0xffffffff ffffffff ffffffff ffffffff,174
21216,1133846561,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr12=0xffffffff ffffffff ffffffff ffffffff,174
21217,1133846561,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr13=0xffffffff ffffffff ffffffff ffffffff,174
21218,1133846561,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr14=0xffffffff ffffffff ffffffff ffffffff,174
21219,1133846561,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr15=0xffffffff ffffffff ffffffff ffffffff,174
21220,1133846561,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr16=0xffffffff ffffffff ffffffff ffffffff,174
21221,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr17=0xffffffff ffffffff ffffffff ffffffff,174
21222,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr18=0xffffffff ffffffff ffffffff ffffffff,174
21223,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr19=0xffffffff ffffffff ffffffff ffffffff,174
21224,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr20=0xffffffff ffffffff ffffffff ffffffff,174
21225,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr21=0xffffffff ffffffff ffffffff ffffffff,174
21226,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr22=0xffffffff ffffffff ffffffff ffffffff,174
21227,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr23=0xffffffff ffffffff ffffffff ffffffff,174
21228,1133846562,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr24=0xffffffff ffffffff ffffffff ffffffff,174
21229,1133846563,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr25=0xffffffff ffffffff ffffffff ffffffff,174
21230,1133846563,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr26=0xffffffff ffffffff ffffffff ffffffff,174
21231,1133846563,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr27=0xffffffff ffffffff ffffffff ffffffff,174
21232,1133846563,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr28=0xffffffff ffffffff ffffffff ffffffff,174
21233,1133846563,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr29=0xffffffff ffffffff ffffffff ffffffff,174
21234,1133846563,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr30=0xffffffff ffffffff ffffffff ffffffff,174
21235,1133846564,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr31=0xffffffff ffffffff ffffffff ffffffff,174
21236,1133846564,R12-M0-N0,R12,M0,N0,J12-U01,computation,rts panic! - stopping execution,174
21237,1133846826,R12-M0-N0,R12,M0,N0,J12-U01,computation,Machine Check Status Register: 0xa0800000,175
21238,1133846826,R12-M0-N0,R12,M0,N0,J12-U01,computation,machine check summary.............1,175
21239,1133846826,R12-M0-N0,R12,M0,N0,J12-U01,computation,instruction plb error.............0,175
21240,1133846826,R12-M0-N0,R12,M0,N0,J12-U01,computation,data read plb error...............1,175
21241,1133846827,R12-M0-N0,R12,M0,N0,J12-U01,computation,data write plb error..............0,175
21242,1133846827,R12-M0-N0,R12,M0,N0,J12-U01,computation,tlb error.........................0,175
21243,1133846827,R12-M0-N0,R12,M0,N0,J12-U01,computation,i-cache parity error..............0,175
21244,1133846827,R12-M0-N0,R12,M0,N0,J12-U01,computation,d-cache search parity error.......0,175
21245,1133846827,R12-M0-N0,R12,M0,N0,J12-U01,computation,d-cache flush parity error........0,175
21246,1133846827,R12-M0-N0,R12,M0,N0,J12-U01,computation,imprecise machine check...........1,175
21247,1133846827,R12-M0-N0,R12,M0,N0,J12-U01,computation,Machine State Register: 0x00003000,175
21248,1133846828,R12-M0-N0,R12,M0,N0,J12-U01,computation,wait state enable.................0,175
21249,1133846828,R12-M0-N0,R12,M0,N0,J12-U01,computation,critical input interrupt enable...0,175
21250,1133846828,R12-M0-N0,R12,M0,N0,J12-U01,computation,external input interrupt enable...0,175
21251,1133846828,R12-M0-N0,R12,M0,N0,J12-U01,computation,problem state (0=sup,175
21252,1133846828,R12-M0-N0,R12,M0,N0,J12-U01,computation,floating point instr. enabled.....1,175
21253,1133846828,R12-M0-N0,R12,M0,N0,J12-U01,computation,machine check enable..............1,175
21254,1133846828,R12-M0-N0,R12,M0,N0,J12-U01,computation,floating pt ex mode 0 enable......0,175
21255,1133846829,R12-M0-N0,R12,M0,N0,J12-U01,computation,debug wait enable.................0,175
21256,1133846829,R12-M0-N0,R12,M0,N0,J12-U01,computation,debug interrupt enable............0,175
21257,1133846829,R12-M0-N0,R12,M0,N0,J12-U01,computation,floating pt ex mode 1 enable......0,175
21258,1133846829,R12-M0-N0,R12,M0,N0,J12-U01,computation,instruction address space.........0,175
21259,1133846829,R12-M0-N0,R12,M0,N0,J12-U01,computation,data address space................0,175
21260,1133846829,R12-M0-N0,R12,M0,N0,J12-U01,computation,Core Configuration Register 0: 0x00002000,175
21261,1133846829,R12-M0-N0,R12,M0,N0,J12-U01,computation,disable store gathering..................0,175
21262,1133846830,R12-M0-N0,R12,M0,N0,J12-U01,computation,disable apu instruction broadcast........0,175
21263,1133846830,R12-M0-N0,R12,M0,N0,J12-U01,computation,disable trace broadcast..................0,175
21264,1133846830,R12-M0-N0,R12,M0,N0,J12-U01,computation,guaranteed instruction cache block touch.0,175
21265,1133846830,R12-M0-N0,R12,M0,N0,J12-U01,computation,guaranteed data cache block touch........1,175
21266,1133846830,R12-M0-N0,R12,M0,N0,J12-U01,computation,force load/store alignment...............0,175
21267,1133846831,R12-M0-N0,R12,M0,N0,J12-U01,computation,icache prefetch depth....................0,175
21268,1133846831,R12-M0-N0,R12,M0,N0,J12-U01,computation,icache prefetch threshold................0,175
21269,1133846831,R12-M0-N0,R12,M0,N0,J12-U01,computation,L3 global control register: 0x001249f0,175
21270,1133846831,R12-M0-N0,R12,M0,N0,J12-U01,computation,start initialization.....................0,175
21271,1133846831,R12-M0-N0,R12,M0,N0,J12-U01,computation,start retagging..........................0,175
21272,1133846831,R12-M0-N0,R12,M0,N0,J12-U01,computation,start flushing...........................0,175
21273,1133846831,R12-M0-N0,R12,M0,N0,J12-U01,computation,start prefetching........................0,175
21274,1133846832,R12-M0-N0,R12,M0,N0,J12-U01,computation,disable speculative access...............0,175
21275,1133846832,R12-M0-N0,R12,M0,N0,J12-U01,computation,close EDRAM pages as soon as possible....0,175
21276,1133846832,R12-M0-N0,R12,M0,N0,J12-U01,computation,size of scratchpad portion of L3.........0 (0M),175
21277,1133846832,R12-M0-N0,R12,M0,N0,J12-U01,computation,disable all access to cache directory....0,175
21278,1133846832,R12-M0-N0,R12,M0,N0,J12-U01,computation,write buffer commit threshold............2,175
21279,1133846832,R12-M0-N0,R12,M0,N0,J12-U01,computation,size of DDR we are caching...............1 (512M),175
21280,1133846832,R12-M0-N0,R12,M0,N0,J12-U01,computation,prefetch depth for core 0................1,175
21281,1133846833,R12-M0-N0,R12,M0,N0,J12-U01,computation,prefetch depth for core 1................1,175
21282,1133846833,R12-M0-N0,R12,M0,N0,J12-U01,computation,prefetch depth for PLB slave.............1,175
21283,1133846833,R12-M0-N0,R12,M0,N0,J12-U01,computation,max number of outstanding prefetches.....7,175
21284,1133846833,R12-M0-N0,R12,M0,N0,J12-U01,computation,turn on hidden refreshes.................1,175
21285,1133846833,R12-M0-N0,R12,M0,N0,J12-U01,computation,disable write lines 2:4..................0,175
21286,1133846833,R12-M0-N0,R12,M0,N0,J12-U01,computation,L3 ecc control register: 00000000,175
21287,1133846834,R12-M0-N0,R12,M0,N0,J12-U01,computation,capture first directory correctable error address..0,175
21288,1133846834,R12-M0-N0,R12,M0,N0,J12-U01,computation,capture first directory uncorrectable error address..0,175
21289,1133846834,R12-M0-N0,R12,M0,N0,J12-U01,computation,capture first EDRAM correctable error address..0,175
21290,1133846834,R12-M0-N0,R12,M0,N0,J12-U01,computation,capture first EDRAM uncorrectable error address..0,175
21291,1133846834,R12-M0-N0,R12,M0,N0,J12-U01,computation,capture first EDRAM parity error address..0,175
21292,1133846834,R12-M0-N0,R12,M0,N0,J12-U01,computation,capture first DDR uncorrectable error address..0,175
21293,1133846834,R12-M0-N0,R12,M0,N0,J12-U01,computation,disable flagging of DDR UE's as major internal error.0,175
21294,1133846835,R12-M0-N0,R12,M0,N0,J12-U01,computation,L3 ecc status register: 00200000,175
21295,1133846835,R12-M0-N0,R12,M0,N0,J12-U01,computation,correctable error detected in directory 0......0,175
21296,1133846835,R12-M0-N0,R12,M0,N0,J12-U01,computation,correctable error detected in directory 1......0,175
21297,1133846835,R12-M0-N0,R12,M0,N0,J12-U01,computation,uncorrectable error detected in directory 0....0,175
21298,1133846835,R12-M0-N0,R12,M0,N0,J12-U01,computation,uncorrectable error detected in directory 1....0,175
21299,1133846836,R12-M0-N0,R12,M0,N0,J12-U01,computation,correctable error detected in EDRAM bank 0.....0,175
21300,1133846836,R12-M0-N0,R12,M0,N0,J12-U01,computation,correctable error detected in EDRAM bank 1.....0,175
21301,1133846836,R12-M0-N0,R12,M0,N0,J12-U01,computation,uncorrectable error detected in EDRAM bank 0...0,175
21302,1133846836,R12-M0-N0,R12,M0,N0,J12-U01,computation,uncorrectable error detected in EDRAM bank 1...0,175
21303,1133846836,R12-M0-N0,R12,M0,N0,J12-U01,computation,parity error in bank 0.........................0,175
21304,1133846836,R12-M0-N0,R12,M0,N0,J12-U01,computation,parity error in bank 1.........................0,175
21305,1133846836,R12-M0-N0,R12,M0,N0,J12-U01,computation,uncorrectable error detected in external DDR...1,175
21306,1133846837,R12-M0-N0,R12,M0,N0,J12-U01,computation,parity error in read queue 0...................0,175
21307,1133846837,R12-M0-N0,R12,M0,N0,J12-U01,computation,parity error in read queue 1...................0,175
21308,1133846837,R12-M0-N0,R12,M0,N0,J12-U01,computation,parity error in read queue PLB.................0,175
21309,1133846837,R12-M0-N0,R12,M0,N0,J12-U01,computation,parity error in write buffer...................0,175
21310,1133846837,R12-M0-N0,R12,M0,N0,J12-U01,computation,number of correctable errors detected in L3 directories...0,175
21311,1133846837,R12-M0-N0,R12,M0,N0,J12-U01,computation,interrupt threshold...0,175
21312,1133846837,R12-M0-N0,R12,M0,N0,J12-U01,computation,number of correctable errors detected in L3 EDRAMs........0,175
21313,1133846838,R12-M0-N0,R12,M0,N0,J12-U01,computation,interrupt threshold...0,175
21314,1133846838,R12-M0-N0,R12,M0,N0,J12-U01,computation,number of lines with parity errors written to L3 EDRAMs...0,175
21315,1133846838,R12-M0-N0,R12,M0,N0,J12-U01,computation,DDR machine check register: 0x00000000 0x00010000,175
21316,1133846838,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory and bus summary...........................0,175
21317,1133846838,R12-M0-N0,R12,M0,N0,J12-U01,computation,command manager unit summary.....................0,175
21318,1133846838,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager uncorrectable error...............1,175
21319,1133846838,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager strobe gate.......................0,175
21320,1133846839,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager address parity error..............0,175
21321,1133846839,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager miscompare........................0,175
21322,1133846839,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager address error.....................0,175
21323,1133846839,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager store buffer parity...............0,175
21324,1133846839,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager RMW buffer parity.................0,175
21325,1133846839,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager refresh...........................0,175
21326,1133846840,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager refresh counter timeout...........0,175
21327,1133846840,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager refresh contention................0,175
21328,1133846840,R12-M0-N0,R12,M0,N0,J12-U01,computation,state machine....................................0,175
21329,1133846840,R12-M0-N0,R12,M0,N0,J12-U01,computation,memory manager / command manager address parity..0,175
21330,1133846840,R12-M0-N0,R12,M0,N0,J12-U01,computation,regctl scancom interface.........................0,175
21331,1133846840,R12-M0-N0,R12,M0,N0,J12-U01,computation,DDR failing info register: DDR Fail Info Register: 0x00000000,175
21332,1133846841,R12-M0-N0,R12,M0,N0,J12-U01,computation,capture valid.........0,175
21333,1133846841,R12-M0-N0,R12,M0,N0,J12-U01,computation,symbol................0,175
21334,1133846841,R12-M0-N0,R12,M0,N0,J12-U01,computation,mask..................0x00,175
21335,1133846841,R12-M0-N0,R12,M0,N0,J12-U01,computation,miscompare............0,175
21336,1133846841,R12-M0-N0,R12,M0,N0,J12-U01,computation,uncorrectable error...0,175
21337,1133846841,R12-M0-N0,R12,M0,N0,J12-U01,computation,address parity error..0,175
21338,1133846841,R12-M0-N0,R12,M0,N0,J12-U01,computation,correctable error.....0,175
21339,1133846842,R12-M0-N0,R12,M0,N0,J12-U01,computation,qw trapped............0,175
21340,1133846842,R12-M0-N0,R12,M0,N0,J12-U01,computation,chip select...........0,175
21341,1133846842,R12-M0-N0,R12,M0,N0,J12-U01,computation,DDR failing data registers: 0x00000000 0x00000000,175
21342,1133846842,R12-M0-N0,R12,M0,N0,J12-U01,computation,0x00000000 0x00000000,175
21343,1133846842,R12-M0-N0,R12,M0,N0,J12-U01,computation,0x00000000 0x00000000,175
21344,1133846842,R12-M0-N0,R12,M0,N0,J12-U01,computation,0x00000000 0x00000000,175
21345,1133846842,R12-M0-N0,R12,M0,N0,J12-U01,computation,DDR failing address register: 0x00000000 0x00000000,175
21346,1133846843,R12-M0-N0,R12,M0,N0,J12-U01,computation,General Purpose Registers:,175
21347,1133846843,R12-M0-N0,R12,M0,N0,J12-U01,computation,r00=0x00003000 r01=0x00088850 r02=0x1eeeeeee r03=0x0000ef48,175
21348,1133846843,R12-M0-N0,R12,M0,N0,J12-U01,computation,r04=0xffff3474 r05=0x33333300 r06=0x0002e9cc r07=0x00030000,175
21349,1133846843,R12-M0-N0,R12,M0,N0,J12-U01,computation,r08=0x0000ef48 r09=0x00070000 r10=0x000000e0 r11=0x0008885c,175
21350,1133846843,R12-M0-N0,R12,M0,N0,J12-U01,computation,r12=0x44000044 r13=0x1eeeeeee r14=0xffffffff r15=0xffffffff,175
21351,1133846843,R12-M0-N0,R12,M0,N0,J12-U01,computation,r16=0x00000000 r17=0x00000000 r18=0x00000000 r19=0x00000000,175
21352,1133846843,R12-M0-N0,R12,M0,N0,J12-U01,computation,r20=0x00000000 r21=0x00000000 r22=0x00000000 r23=0x00000000,175
21353,1133846844,R12-M0-N0,R12,M0,N0,J12-U01,computation,r24=0x00000000 r25=0xffffc000 r26=0x00000000 r27=0x00000000,175
21354,1133846844,R12-M0-N0,R12,M0,N0,J12-U01,computation,r28=0xffffc0c8 r29=0x000001ff r30=0x000001ff r31=0x0008db74,175
21355,1133846844,R12-M0-N0,R12,M0,N0,J12-U01,computation,Special Purpose Registers:,175
21356,1133846844,R12-M0-N0,R12,M0,N0,J12-U01,computation,lr=0x00000474 cr=0x44000044 xer=0x20000002 ctr=0x00000000,175
21357,1133846844,R12-M0-N0,R12,M0,N0,J12-U01,computation,msr=0x00003000 dear=0x00000000 esr=0x00000000 fpscr=0x00000000,175
21358,1133846844,R12-M0-N0,R12,M0,N0,J12-U01,computation,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x00002000,175
21359,1133846844,R12-M0-N0,R12,M0,N0,J12-U01,computation,Floating Point Status and Control Register: 0x00000000,175
21360,1133846845,R12-M0-N0,R12,M0,N0,J12-U01,computation,exception summary........................0,175
21361,1133846845,R12-M0-N0,R12,M0,N0,J12-U01,computation,enabled exception summary................0,175
21362,1133846845,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception summary......0,175
21363,1133846845,R12-M0-N0,R12,M0,N0,J12-U01,computation,overflow exception.......................0,175
21364,1133846845,R12-M0-N0,R12,M0,N0,J12-U01,computation,underflow exception......................0,175
21365,1133846845,R12-M0-N0,R12,M0,N0,J12-U01,computation,divide-by-zero exception.................0,175
21366,1133846846,R12-M0-N0,R12,M0,N0,J12-U01,computation,inexact exception........................0,175
21367,1133846846,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (SNAN)...........................0,175
21368,1133846846,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Inf-Inf)........................0,175
21369,1133846846,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Inf/Inf)........................0,175
21370,1133846846,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Zero/Zero)......................0,175
21371,1133846846,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (Inf/Zero).......................0,175
21372,1133846846,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid (compare)........................0,175
21373,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,fraction rounded.........................0,175
21374,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,fraction inexact.........................0,175
21375,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,quiet NaN................................0,175
21376,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus inf................................0,175
21377,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus normalized number..................0,175
21378,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus denormalized number................0,175
21379,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,minus zero...............................0,175
21380,1133846847,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus zero................................0,175
21381,1133846848,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus denormalized number.................0,175
21382,1133846848,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus normalized number...................0,175
21383,1133846848,R12-M0-N0,R12,M0,N0,J12-U01,computation,plus infinity............................0,175
21384,1133846848,R12-M0-N0,R12,M0,N0,J12-U01,computation,reserved.................................0,175
21385,1133846848,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception (software)...0,175
21386,1133846848,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception (sqrt).......0,175
21387,1133846848,R12-M0-N0,R12,M0,N0,J12-U01,computation,invalid operation exception (int cnvt)...0,175
21388,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable invalid operation exceptions......0,175
21389,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable overflow exceptions...............0,175
21390,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable underflow exceptions..............0,175
21391,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable divide-by-zero exceptions.........0,175
21392,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable inexact exceptions................0,175
21393,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,enable non-IEEE mode.....................0,175
21394,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,round nearest............................0,175
21395,1133846849,R12-M0-N0,R12,M0,N0,J12-U01,computation,round toward zero........................0,175
21396,1133846850,R12-M0-N0,R12,M0,N0,J12-U01,computation,round toward +infinity...................0,175
21397,1133846850,R12-M0-N0,R12,M0,N0,J12-U01,computation,round toward -infinity...................0,175
21398,1133846850,R12-M0-N0,R12,M0,N0,J12-U01,computation,Floating Point Registers:,175
21399,1133846850,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr0=0xffffffff ffffffff ffffffff ffffffff,175
21400,1133846850,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr1=0xffffffff ffffffff ffffffff ffffffff,175
21401,1133846850,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr2=0xffffffff ffffffff ffffffff ffffffff,175
21402,1133846850,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr3=0xffffffff ffffffff ffffffff ffffffff,175
21403,1133846851,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr4=0xffffffff ffffffff ffffffff ffffffff,175
21404,1133846851,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr5=0xffffffff ffffffff ffffffff ffffffff,175
21405,1133846851,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr6=0xffffffff ffffffff ffffffff ffffffff,175
21406,1133846851,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr7=0xffffffff ffffffff ffffffff ffffffff,175
21407,1133846851,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr8=0xffffffff ffffffff ffffffff ffffffff,175
21408,1133846851,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr9=0xffffffff ffffffff ffffffff ffffffff,175
21409,1133846851,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr10=0xffffffff ffffffff ffffffff ffffffff,175
21410,1133846852,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr11=0xffffffff ffffffff ffffffff ffffffff,175
21411,1133846852,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr12=0xffffffff ffffffff ffffffff ffffffff,175
21412,1133846852,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr13=0xffffffff ffffffff ffffffff ffffffff,175
21413,1133846852,R12-M0-N0,R12,M0,N0,J12-U01,computation,fpr14=0xffffffff ffffffff ffffffff ffffffff,175
